,diff,commit_id,summary,commit_time,files
331,"@@ -267,7 +267,7 @@ private HttpString handleIndexedHeaderName(int index) throws HpackException {
         if (index <= Hpack.STATIC_TABLE_LENGTH) {
             return Hpack.STATIC_TABLE[index].name;
         } else {
             if (index >= Hpack.STATIC_TABLE_LENGTH + filledTableSlots) {
                 throw new HpackException();
             }
             int adjustedIndex = getRealIndex(index - Hpack.STATIC_TABLE_LENGTH);
",241,,,
332,"@@ -19,6 +19,7 @@
 
 import io.undertow.server.HttpHandler;
 import io.undertow.server.HttpServerExchange;
 
 import java.net.URI;
 import java.net.URISyntaxException;
@@ -45,7 +46,8 @@ protected URI getRedirectURI(HttpServerExchange exchange) throws URISyntaxExcept
 
     protected URI getRedirectURI(final HttpServerExchange exchange, final int port) throws URISyntaxException {
         final StringBuilder uriBuilder = new StringBuilder();
         uriBuilder.append(""https://"").append(exchange.getHostName());
         if (port > 0) {
             uriBuilder.append("":"").append(port);
         }
",242,,,
333,"@@ -20,6 +20,7 @@
 
 import java.io.File;
 import java.nio.file.Path;
 import java.util.ArrayList;
 import java.util.Arrays;
 import java.util.Collection;
@@ -655,6 +656,18 @@ public Path getTempPath() {
         return tempDir;
     }
 
     public DeploymentInfo setTempDir(final File tempDir) {
         this.tempDir = tempDir != null ? tempDir.toPath() : null;
         return this;
",96,,,
334,"@@ -0,0 +1,42 @@
",243,,,
335,"@@ -37,6 +37,7 @@
 import io.undertow.server.handlers.resource.ResourceManager;
 import io.undertow.servlet.UndertowServletLogger;
 import io.undertow.servlet.UndertowServletMessages;
 import io.undertow.servlet.api.DeploymentManager;
 import io.undertow.servlet.api.InstanceFactory;
 import io.undertow.servlet.api.InstanceHandle;
@@ -104,7 +105,8 @@ public void setupMultipart(ServletContextImpl servletContext) {
                 if(locFile.isAbsolute()) {
                     tempDir = locFile;
                 } else {
                     tempDir = servletContext.getDeployment().getDeploymentInfo().getTempPath().resolve(location);
                 }
             }
 
",65,,,
336,"@@ -125,7 +125,7 @@ public synchronized RoutingHandler add(HttpString method, String template, HttpH
         if (res == null) {
             matcher.add(template, res = new RoutingMatch());
         }
         if (allMethodsMatcher.get(template) == null) {
             allMethodsMatcher.add(template, res);
         }
         res.defaultHandler = handler;
@@ -161,7 +161,7 @@ public synchronized RoutingHandler add(HttpString method, String template, Predi
         if (res == null) {
             matcher.add(template, res = new RoutingMatch());
         }
         if (allMethodsMatcher.get(template) == null) {
             allMethodsMatcher.add(template, res);
         }
         res.predicatedHandlers.add(new HandlerHolder(predicate, handler));
@@ -195,7 +195,7 @@ public synchronized RoutingHandler addAll(RoutingHandler routingHandler) {
             // If we use allMethodsMatcher.addAll() we can have duplicate
             // PathTemplates which we want to ignore here so it does not crash.
             for (PathTemplate template : entry.getValue().getPathTemplates()) {
                 if (allMethodsMatcher.get(template.getTemplateString()) == null) {
                     allMethodsMatcher.add(template, new RoutingMatch());
                 }
             }
",244,,,
337,"@@ -126,6 +126,12 @@ public void handleRequest(HttpServerExchange exchange) throws Exception {
                         exchange.getResponseSender().send(""posted foo"");
                     }
                 })
                 .add(Methods.GET, ""/foo/{bar}"", new HttpHandler() {
                     @Override
                     public void handleRequest(HttpServerExchange exchange) throws Exception {
",213,,,
338,"@@ -71,6 +71,7 @@
 import io.undertow.servlet.api.ThreadSetupHandler;
 import io.undertow.servlet.api.WebResourceCollection;
 import io.undertow.servlet.handlers.CrawlerSessionManagerHandler;
 import io.undertow.servlet.handlers.ServletDispatchingHandler;
 import io.undertow.servlet.handlers.ServletHandler;
 import io.undertow.servlet.handlers.ServletInitialHandler;
@@ -218,6 +219,7 @@ public Void call(HttpServerExchange exchange, Object ignore) throws Exception {
 
                     HttpHandler wrappedHandlers = ServletDispatchingHandler.INSTANCE;
                     wrappedHandlers = wrapHandlers(wrappedHandlers, deploymentInfo.getInnerHandlerChainWrappers());
                     if(!deploymentInfo.isSecurityDisabled()) {
                         HttpHandler securityHandler = setupSecurityHandlers(wrappedHandlers);
                         wrappedHandlers = new PredicateHandler(DispatcherTypePredicate.REQUEST, securityHandler, wrappedHandlers);
",69,,,
339,"@@ -0,0 +1,71 @@
",245,,,
340,"@@ -39,11 +39,8 @@
 import io.undertow.servlet.spec.HttpServletResponseImpl;
 import io.undertow.servlet.spec.RequestDispatcherImpl;
 import io.undertow.servlet.spec.ServletContextImpl;
 import io.undertow.util.Headers;
 import io.undertow.util.HttpString;
 import io.undertow.util.Methods;
 import io.undertow.util.Protocols;
 import io.undertow.util.RedirectBuilder;
 import io.undertow.util.StatusCodes;
 import org.xnio.ChannelListener;
 import org.xnio.Option;
@@ -80,8 +77,6 @@
  */
 public class ServletInitialHandler implements HttpHandler, ServletDispatcher {
 
     private static final String HTTP2_UPGRADE_PREFIX = ""h2"";
 
     private static final RuntimePermission PERMISSION = new RuntimePermission(""io.undertow.servlet.CREATE_INITIAL_HANDLER"");
 
     private final HttpHandler next;
@@ -149,30 +144,12 @@ public void handleRequest(final HttpServerExchange exchange) throws Exception {
             return;
         }
         final ServletPathMatch info = paths.getServletHandlerByPath(path);
         //https://issues.jboss.org/browse/WFLY-3439
         //if the request is an upgrade request then we don't want to redirect
         //as there is a good chance the web socket client won't understand the redirect
         //we make an exception for HTTP2 upgrade requests, as this would have already be handled at
         //the connector level if it was going to be handled.
         String upgradeString = exchange.getRequestHeaders().getFirst(Headers.UPGRADE);
         boolean isUpgradeRequest = upgradeString != null && !upgradeString.startsWith(HTTP2_UPGRADE_PREFIX);
         if (info.getType() == ServletPathMatch.Type.REDIRECT && !isUpgradeRequest) {
             //UNDERTOW-89
             //we redirect on GET requests to the root context to add an / to the end
             if(exchange.getRequestMethod().equals(Methods.GET) || exchange.getRequestMethod().equals(Methods.HEAD)) {
                 exchange.setStatusCode(StatusCodes.FOUND);
             } else {
                 exchange.setStatusCode(StatusCodes.TEMPORARY_REDIRECT);
             }
             exchange.getResponseHeaders().put(Headers.LOCATION, RedirectBuilder.redirect(exchange, exchange.getRelativePath() + ""/"", true));
             return;
         } else if (info.getType() == ServletPathMatch.Type.REWRITE) {
             //this can only happen if the path ends with a /
             //otherwise there would be a redirect instead
             exchange.setRelativePath(info.getRewriteLocation());
             exchange.setRequestPath(exchange.getResolvedPath() + info.getRewriteLocation());
         }
 
         final HttpServletResponseImpl response = new HttpServletResponseImpl(exchange, servletContext);
         final HttpServletRequestImpl request = new HttpServletRequestImpl(exchange, servletContext);
         final ServletRequestContext servletRequestContext = new ServletRequestContext(servletContext.getDeployment(), request, response, info);
",190,,,
341,"@@ -0,0 +1,168 @@
",246,,,
342,"@@ -907,7 +907,7 @@ public String rewriteUrl(String originalUrl, String sessionId) {
                                 }
                             }
                         }
                         if (!found && !c.sessionCookieSource(exchange).equals(SessionConfig.SessionCookieSource.URL)) {
                             c.clearSession(exchange, existing);
                         }
                     } else {
",93,,,
343,"@@ -1,111 +0,0 @@
 /*
  * JBoss, Home of Professional Open Source.
  * Copyright 2019 Red Hat, Inc., and individual contributors
  * as indicated by the @author tags.
  *
  * Licensed under the Apache License, Version 2.0 (the ""License"");
  * you may not use this file except in compliance with the License.
  * You may obtain a copy of the License at
  *
  *     http://www.apache.org/licenses/LICENSE-2.0
  *
  *  Unless required by applicable law or agreed to in writing, software
  *  distributed under the License is distributed on an ""AS IS"" BASIS,
  *  WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
  *  See the License for the specific language governing permissions and
  *  limitations under the License.
  */
 
 package io.undertow.servlet.test.session;
 
 import java.io.IOException;
 import java.util.Collections;
 import javax.servlet.ServletContext;
 import javax.servlet.ServletException;
 import javax.servlet.SessionTrackingMode;
 import javax.servlet.http.HttpServlet;
 import javax.servlet.http.HttpServletRequest;
 import javax.servlet.http.HttpServletResponse;
 
 import org.apache.http.HttpResponse;
 import org.apache.http.client.methods.HttpGet;
 import org.junit.Assert;
 import org.junit.BeforeClass;
 import org.junit.Test;
 import org.junit.runner.RunWith;
 
 import io.undertow.server.session.SessionConfig;
 import io.undertow.servlet.ServletExtension;
 import io.undertow.servlet.Servlets;
 import io.undertow.servlet.api.DeploymentInfo;
 import io.undertow.servlet.api.ServletSessionConfig;
 import io.undertow.servlet.test.util.DeploymentUtils;
 import io.undertow.testutils.DefaultServer;
 import io.undertow.testutils.HttpClientUtils;
 import io.undertow.testutils.TestHttpClient;
 import io.undertow.util.StatusCodes;
 
 /**
  * Testing getRequestedSessionId when is null and when client specifies a sessionId
  *
  * @author tmiyar
  */
 @RunWith(DefaultServer.class)
 public class RequestedSessionIdURLTrackingModeTestCase {
 
 
     @BeforeClass
     public static void setup() {
         DeploymentUtils.setupServlet(new ServletExtension() {
             @Override
             public void handleDeployment(DeploymentInfo deploymentInfo, ServletContext servletContext) {
                 deploymentInfo.setServletSessionConfig(new ServletSessionConfig().setSessionTrackingModes(Collections.singleton(SessionTrackingMode.URL)));
             }
         }, Servlets.servlet(RequestedSessionIdServlet.class).addMapping(""/test""));
     }
 
 
 
     @Test
     public void testGetRequestedSessionId() throws IOException {
         TestHttpClient client = new TestHttpClient();
 
         try {
             HttpGet get = new HttpGet(DefaultServer.getDefaultServerURL() + ""/servletContext/test;jsessionid=null"");
             HttpResponse result = client.execute(get);
             Assert.assertEquals(StatusCodes.OK, result.getStatusLine().getStatusCode());
             HttpClientUtils.readResponse(result);
             get = new HttpGet(DefaultServer.getDefaultServerURL() + ""/servletContext/test;jsessionid=test"");
             result = client.execute(get);
             Assert.assertEquals(StatusCodes.OK, result.getStatusLine().getStatusCode());
             HttpClientUtils.readResponse(result);
         } finally {
             client.close();
         }
     }
 
 
     /**
      * The SessionManager.createSession(true) *MUST* call {@link SessionConfig#findSessionId(io.undertow.server.HttpServerExchange)} (io.undertow.server.HttpServerExchange)} first to
      * determine if an existing session ID is present in the exchange. If this id is present then it must be used
      * as the new session ID.
      * @author tmiyar
      * @see io.undertow.server.session.SessionManager
      */
     public static class RequestedSessionIdServlet extends HttpServlet {
 
         @Override
         protected void doGet(HttpServletRequest req, HttpServletResponse resp) throws ServletException, IOException {
             //Before there is any session
             String sessionIdBefore = req.getRequestedSessionId();
             //create a new session
             req.getSession(true);
             //should return client provided session
             String sessionIdAfter = req.getRequestedSessionId();
 
             Assert.assertTrue(String.format(""sessionIdBefore %s, sessionIdAfter %s"", sessionIdBefore, sessionIdAfter), sessionIdBefore.equals(sessionIdAfter));
 
         }
     }
 
 }
",247,,,
344,"@@ -35,7 +35,6 @@
 import org.apache.http.impl.client.BasicCookieStore;
 import org.junit.Assert;
 import org.junit.BeforeClass;
 import org.junit.Ignore;
 import org.junit.Test;
 import org.junit.runner.RunWith;
 import io.undertow.servlet.ServletExtension;
@@ -171,7 +170,6 @@ public void testURLRewritingWithExistingOldSessionId() throws IOException {
     }
 
     @Test
     @Ignore(""Failing after fix for UNDERTOW-1575"")
     public void testURLRewritingWithExistingOldSessionIdAndOtherPathParams() throws IOException {
         TestHttpClient client = new TestHttpClient();
         client.setCookieStore(new BasicCookieStore());
@@ -183,6 +181,7 @@ public void testURLRewritingWithExistingOldSessionIdAndOtherPathParams() throws
             Header[] header = result.getHeaders(COUNT);
             Assert.assertEquals(""0"", header[0].getValue());
 
             get = new HttpGet(url);
             result = client.execute(get);
             Assert.assertEquals(StatusCodes.OK, result.getStatusLine().getStatusCode());
",248,,,
345,"@@ -102,6 +102,9 @@ public final class HttpServletRequestImpl implements HttpServletRequest {
     @Deprecated
     public static final AttachmentKey<Boolean> SECURE_REQUEST = HttpServerExchange.SECURE_REQUEST;
 
     private final HttpServerExchange exchange;
     private final ServletContextImpl originalServletContext;
     private ServletContextImpl servletContext;
@@ -347,6 +350,10 @@ public Principal getUserPrincipal() {
 
     @Override
     public String getRequestedSessionId() {
         SessionConfig config = originalServletContext.getSessionConfig();
         if(config instanceof ServletContextImpl.ServletContextSessionConfig) {
             return ((ServletContextImpl.ServletContextSessionConfig)config).getDelegate().findSessionId(exchange);
",97,,,
346,"@@ -862,6 +862,11 @@ public HttpSessionImpl getSession(final ServletContextImpl originalServletContex
             } else if (create) {
 
                 String existing = c.findSessionId(exchange);
 
                 if (originalServletContext != this) {
                     //this is a cross context request
@@ -1203,6 +1208,11 @@ public void setSessionId(HttpServerExchange exchange, String sessionId) {
         @Override
         public void clearSession(HttpServerExchange exchange, String sessionId) {
             exchange.putAttachment(INVALIDATED, sessionId);
             delegate.clearSession(exchange, sessionId);
         }
 
",93,,,
347,"@@ -202,11 +202,33 @@ public void testURLRewritingWithExistingOldSessionIdAndOtherPathParams() throws
         }
     }
 
     public static class URLRewritingServlet extends HttpServlet {
 
         @Override
         protected void doGet(HttpServletRequest req, HttpServletResponse resp) throws ServletException, IOException {
             HttpSession session = req.getSession(true);
             Object existing = session.getAttribute(COUNT);
             if (existing == null) {
                 session.setAttribute(COUNT, 0);
",248,,,
348,"@@ -109,7 +109,7 @@ private void verifySingleLogMessageToFile(Path logFileName, DefaultAccessLogRece
             Assert.assertEquals(""Hello"", HttpClientUtils.readResponse(result));
             latchHandler.await();
             logReceiver.awaitWrittenForTest();
             Assert.assertEquals(""Remote address "" + DefaultServer.getDefaultServerAddress().getAddress().getHostAddress() + "" Code 200 test-header single-val - [d, d]\n"", new String(Files.readAllBytes(logFileName)));
         } finally {
             client.getConnectionManager().shutdown();
         }
@@ -188,12 +188,12 @@ public void testForcedLogRotation() throws IOException, InterruptedException {
             latchHandler.await();
             latchHandler.reset();
             logReceiver.awaitWrittenForTest();
             Assert.assertEquals(""Remote address "" + DefaultServer.getDefaultServerAddress().getAddress().getHostAddress() + "" Code 200 test-header v1\n"", new String(Files.readAllBytes(logFileName)));
             logReceiver.rotate();
             logReceiver.awaitWrittenForTest();
             Assert.assertFalse(Files.exists(logFileName));
             Path firstLogRotate = logDirectory.resolve(""server."" + new SimpleDateFormat(""yyyy-MM-dd"").format(new Date()) + "".log"");
             Assert.assertEquals(""Remote address "" + DefaultServer.getDefaultServerAddress().getAddress().getHostAddress() + "" Code 200 test-header v1\n"", new String(Files.readAllBytes(firstLogRotate)));
 
             get = new HttpGet(DefaultServer.getDefaultServerURL() + ""/path"");
             get.addHeader(""test-header"", ""v2"");
@@ -203,12 +203,12 @@ public void testForcedLogRotation() throws IOException, InterruptedException {
             latchHandler.await();
             latchHandler.reset();
             logReceiver.awaitWrittenForTest();
             Assert.assertEquals(""Remote address "" + DefaultServer.getDefaultServerAddress().getAddress().getHostAddress() + "" Code 200 test-header v2\n"", new String(Files.readAllBytes(logFileName)));
             logReceiver.rotate();
             logReceiver.awaitWrittenForTest();
             Assert.assertFalse(Files.exists(logFileName));
             Path secondLogRotate = logDirectory.resolve(""server."" + new SimpleDateFormat(""yyyy-MM-dd"").format(new Date()) + ""-1.log"");
             Assert.assertEquals(""Remote address "" + DefaultServer.getDefaultServerAddress().getAddress().getHostAddress() + "" Code 200 test-header v2\n"", new String(Files.readAllBytes(secondLogRotate)));
 
         } finally {
             client.getConnectionManager().shutdown();
",249,,,
349,"@@ -102,7 +102,7 @@ private void verifySingleLogMessageToFile(Path logFileName, DefaultAccessLogRece
             latchHandler.await();
             logReceiver.awaitWrittenForTest();
             String data = new String(Files.readAllBytes(logFileName));
             String[] lines = data.split(""\n"");
             Assert.assertEquals(""#Fields: "" + PATTERN, lines[0]);
             Assert.assertEquals(""#Version: 2.0"", lines[1]);
             Assert.assertEquals(""#Software: "" + Version.getFullVersionString(), lines[2]);
",250,,,
350,"@@ -326,7 +326,6 @@ private void handleFirstRequest(final HttpServerExchange exchange, ServletReques
         //if it is not dispatched and is not a mock request
         if (!exchange.isDispatched() && !(exchange.getConnection() instanceof MockServerConnection)) {
             servletRequestContext.getOriginalResponse().responseDone();
             servletRequestContext.getOriginalRequest().clearAttributes();
         }
         if(!exchange.isDispatched()) {
             AsyncContextImpl ctx = servletRequestContext.getOriginalRequest().getAsyncContextInternal();
",190,,,
351,"@@ -607,7 +607,6 @@ private void onAsyncCompleteAndRespond() {
             response.responseDone();
             try {
                 servletRequestContext.getOriginalRequest().closeAndDrainRequest();
                 servletRequestContext.getOriginalRequest().clearAttributes();
             } catch (IOException e) {
                 UndertowLogger.REQUEST_IO_LOGGER.ioException(e);
             } catch (Throwable t) {
",191,,,
352,"@@ -1179,12 +1179,6 @@ public String toString() {
         return ""HttpServletRequestImpl [ "" + getMethod() + ' ' + getRequestURI() + "" ]"";
     }
 
     public void clearAttributes() {
         if(attributes != null) {
             this.attributes.clear();
         }
     }
 
     @Override
     public PushBuilder newPushBuilder() {
         if(exchange.getConnection().isPushSupported()) {
",97,,,
353,"@@ -0,0 +1,131 @@
",251,,,
354,"@@ -0,0 +1,48 @@
",252,,,
355,"@@ -0,0 +1,34 @@
",253,,,
356,"@@ -435,7 +435,12 @@ public void testProxyProtocolV2Local() throws Exception {
 
         // simple valid request
         request = createProxyHeaderV2(LOCAL, (byte) 0, 0, null, null,null,null);
         String expectedResponse = ""result: /127.0.0.1"";
         proxyProtocolRequestResponseCheck(request, requestHttp, expectedResponse);
     }
 
@@ -576,4 +581,9 @@ public void doTestProxyProtocolUnknown(String extra) throws Exception {
             undertow.stop();
         }
     }
 }
",254,,,
357,"@@ -356,14 +356,19 @@ public void handleDone(WebSocketChannel data, Object attachment) {
             synchronized (clientEndpoints) {
                 configured = clientEndpoints.get(endpointInstance.getClass());
                 if(configured == null) {
                     clientEndpoints.put(endpointInstance.getClass(), configured = new ConfiguredClientEndpoint());
                 }
             }
         }
 
         EncodingFactory encodingFactory = EncodingFactory.createFactory(classIntrospecter, cec.getDecoders(), cec.getEncoders());
         UndertowSession undertowSession = new UndertowSession(channel, connectionBuilder.getUri(), Collections.<String, String>emptyMap(), Collections.<String, List<String>>emptyMap(), sessionHandler, null, new ImmediateInstanceHandle<>(endpointInstance), cec, connectionBuilder.getUri().getQuery(), encodingFactory.createEncoding(cec), configured, clientNegotiation.getSelectedSubProtocol(), extensions, connectionBuilder);
         endpointInstance.onOpen(undertowSession, cec);
         channel.resumeReceives();
 
         return undertowSession;
",255,,,
358,"@@ -358,7 +358,7 @@ public void handleDone(WebSocketChannel data, Object attachment) {
                 if(configured == null) {
                     // make sure to create an instance of AnnotatedEndpoint
                     clientEndpoints.put(endpointInstance.getClass(),
                             getClientEndpoint(endpointInstance.getClass(), false));
                 }
             }
         }
",255,,,
359,"@@ -362,9 +362,16 @@ public void handleDone(WebSocketChannel data, Object attachment) {
                 }
             }
         }
         // make sure to create an instance of AnnotatedEndpoint
 
         Endpoint instance = configured.getFactory().createInstance(new ImmediateInstanceHandle<>(endpointInstance));
 
         EncodingFactory encodingFactory = EncodingFactory.createFactory(classIntrospecter, cec.getDecoders(), cec.getEncoders());
         UndertowSession undertowSession = new UndertowSession(channel, connectionBuilder.getUri(), Collections.<String, String>emptyMap(), Collections.<String, List<String>>emptyMap(), sessionHandler, null, new ImmediateInstanceHandle<>(endpointInstance), cec, connectionBuilder.getUri().getQuery(), encodingFactory.createEncoding(cec), configured, clientNegotiation.getSelectedSubProtocol(), extensions, connectionBuilder);
",255,,,
360,"@@ -352,26 +352,20 @@ public void handleDone(WebSocketChannel data, Object attachment) {
             extensions.add(ExtensionImpl.create(e));
         }
         ConfiguredClientEndpoint configured = clientEndpoints.get(endpointInstance.getClass());
         if(configured == null) {
             synchronized (clientEndpoints) {
                 configured = clientEndpoints.get(endpointInstance.getClass());
                 if(configured == null) {
                     // make sure to create an instance of AnnotatedEndpoint
                     clientEndpoints.put(endpointInstance.getClass(),
                             configured = getClientEndpoint(endpointInstance.getClass(), false));
                 }
             }
         }
         
         Endpoint instance;
         if(configured == null) {
             instance = endpointInstance;
         }
 
         else {
             instance= configured.getFactory().createInstance(new ImmediateInstanceHandle<>(endpointInstance));
         }
 
 
         EncodingFactory encodingFactory = EncodingFactory.createFactory(classIntrospecter, cec.getDecoders(), cec.getEncoders());
         UndertowSession undertowSession = new UndertowSession(channel, connectionBuilder.getUri(), Collections.<String, String>emptyMap(), Collections.<String, List<String>>emptyMap(), sessionHandler, null, new ImmediateInstanceHandle<>(endpointInstance), cec, connectionBuilder.getUri().getQuery(), encodingFactory.createEncoding(cec), configured, clientNegotiation.getSelectedSubProtocol(), extensions, connectionBuilder);
",255,,,
361,"@@ -981,9 +981,16 @@ public int getRemotePort() {
         return exchange.getSourceAddress().getPort();
     }
 
     @Override
     public String getLocalName() {
         return exchange.getDestinationAddress().getHostString();
     }
 
     @Override
",97,,,
362,"@@ -0,0 +1,97 @@
",216,,,
363,"@@ -0,0 +1,40 @@
",256,,,
365,"@@ -19,8 +19,7 @@
 package io.undertow.util;
 
 import java.io.UnsupportedEncodingException;
 import java.net.URI;
 import java.net.URISyntaxException;
 
 import io.undertow.UndertowMessages;
 import io.undertow.server.HttpServerExchange;
@@ -48,6 +47,12 @@ void handle(HttpServerExchange exchange, String key, String value) {
         }
     };
 
     private URLUtils() {
 
     }
@@ -327,12 +332,8 @@ public static String normalizeSlashes(final String path) {
      */
     public static boolean isAbsoluteUrl(String location) {
         if (location != null && location.length() > 0 && location.contains("":"")) {
             try {
                 URI uri = new URI(location);
                 return uri.getScheme() != null;
             } catch (URISyntaxException e) {
                 // ignore invalid locations and consider not absolute
             }
         }
         return false;
     }
",219,,,
366,"@@ -83,6 +83,7 @@ public void testIsAbsoluteUrlRecognizingRelativeUrls() {
         assertFalse(URLUtils.isAbsoluteUrl(""relative""));
         assertFalse(URLUtils.isAbsoluteUrl(""relative/path""));
         assertFalse(URLUtils.isAbsoluteUrl(""relative/path?query=val""));
         assertFalse(URLUtils.isAbsoluteUrl(""/root/relative/path""));
     }
 
@@ -112,4 +113,10 @@ public void testDecodingWithTrailingPercentChar() throws Exception {
             }
         }
     }
 }
",257,,,
367,"@@ -43,10 +43,12 @@ protected URI getRedirectURI(HttpServerExchange exchange) throws URISyntaxExcept
         return getRedirectURI(exchange, redirectPort);
     }
 
     protected URI getRedirectURI(HttpServerExchange exchange, int port) throws URISyntaxException {
         String host = exchange.getHostName();
 
         String queryString = exchange.getQueryString();
         String uri = exchange.getRequestURI();
         if(exchange.isHostIncludedInRequestURI()) {
             int slashCount = 0;
@@ -60,8 +62,12 @@ protected URI getRedirectURI(HttpServerExchange exchange, int port) throws URISy
                 }
             }
         }
         return new URI(""https"", null, host, port, uri,
                 queryString == null || queryString.length() == 0 ? null : queryString, null);
     }
 
 }
",242,,,
368,"@@ -49,6 +49,8 @@
 public class SimpleConfidentialRedirectTestCase {
 
 
     @BeforeClass
     public static void setup() throws IOException {
         DefaultServer.startSSLServer();
@@ -58,11 +60,13 @@ public static void setup() throws IOException {
             public void handleRequest(final HttpServerExchange exchange) throws Exception {
                 exchange.getResponseHeaders().put(HttpString.tryFromString(""scheme""), exchange.getRequestScheme());
                 exchange.getResponseHeaders().put(HttpString.tryFromString(""uri""), exchange.getRequestURI());
                 exchange.endExchange();
             }
         };
 
         current = new SinglePortConfidentialityHandler(current, DefaultServer.getHostSSLPort(""default""));
 
         DefaultServer.setRootHandler(current);
     }
@@ -77,11 +81,11 @@ public void simpleRedirectTestCase() throws IOException, GeneralSecurityExceptio
         TestHttpClient client = new TestHttpClient();
         client.setSSLContext(DefaultServer.getClientSSLContext());
         try {
             sendRequest(client, ""/foo"");
             sendRequest(client, ""/foo+bar"");
             sendRequest(client, ""/foo+bar;aa"");
 
 
         } finally {
             client.getConnectionManager().shutdown();
         }
@@ -99,12 +103,21 @@ public void testRedirectWithFullURLInPath() throws IOException {
         }
     }
 
     private void sendRequest(TestHttpClient client, String uri) throws IOException {
         HttpGet get = new HttpGet(DefaultServer.getDefaultServerURL() + uri);
         HttpResponse result = client.execute(get);
         Assert.assertEquals(StatusCodes.OK, result.getStatusLine().getStatusCode());
         Assert.assertEquals(""https"", result.getFirstHeader(""scheme"").getValue());
         Assert.assertEquals(uri, result.getFirstHeader(""uri"").getValue());
         HttpClientUtils.readResponse(result);
     }
 
",36,,,
369,"@@ -222,7 +222,7 @@ public SslConnection wrapExistingConnection(StreamConnection connection, OptionM
     }
 
     public SslConnection wrapExistingConnection(StreamConnection connection, OptionMap optionMap, URI destinationURI) {
         SSLEngine sslEngine = createSSLEngine(sslContext, optionMap, (InetSocketAddress) connection.getPeerAddress(), true);
         SSLParameters sslParameters = sslEngine.getSSLParameters();
         if (sslParameters.getServerNames() == null || sslParameters.getServerNames().isEmpty()) {
             sslParameters.setServerNames(Collections.singletonList(new SNIHostName(destinationURI.getHost())));
@@ -231,6 +231,15 @@ public SslConnection wrapExistingConnection(StreamConnection connection, OptionM
         return new UndertowSslConnection(connection, sslEngine, bufferPool);
     }
 
     /**
      * Create a new  SSL engine, configured from an option map.
      *
",175,,,
370,"@@ -33,10 +33,8 @@ public final class DirectByteBufferDeallocator {
         Unsafe tmpUnsafe = null;
         if (version < 9) {
             try {
                 tmpCleaner = Class.forName(""java.nio.DirectByteBuffer"").getMethod(""cleaner"");
                 tmpCleaner.setAccessible(true);
                 tmpCleanerClean = Class.forName(""sun.misc.Cleaner"").getMethod(""clean"");
                 tmpCleanerClean.setAccessible(true);
                 supported = true;
             } catch (Throwable t) {
                 UndertowLogger.ROOT_LOGGER.directBufferDeallocatorInitializationFailed(t);
@@ -106,4 +104,27 @@ private static Unsafe getUnsafe0() {
             throw new RuntimeException(""JDK did not allow accessing unsafe"", t);
         }
     }
 }
",258,,,
371,"@@ -0,0 +1,65 @@
",259,,,
372,"@@ -457,7 +457,8 @@ private static boolean isFilterApplicable(final String path, final String filter
         }
         if (modifiedPath.endsWith(""/*"")) {
             String baseFilterPath = modifiedPath.substring(0, modifiedPath.length() - 1);
             return path.startsWith(baseFilterPath);
         } else {
             return modifiedPath.equals(path);
         }
",122,,,
373,"@@ -84,6 +84,9 @@ public void testBasicFilterMappings() throws IOException, ServletException {
         builder.addServlet(new ServletInfo(""/test/*"", PathMappingServlet.class)
                 .addMapping(""/test/*""));
 
         builder.addFilter(new FilterInfo(""/*"", PathFilter.class));
         builder.addFilterUrlMapping(""/*"", ""/*"", DispatcherType.REQUEST);
 
@@ -118,6 +121,9 @@ public void testBasicFilterMappings() throws IOException, ServletException {
         builder.addFilter(new FilterInfo(""/test"", PathFilter.class));
         builder.addFilterUrlMapping(""/test"", ""/test"", DispatcherType.REQUEST);
 
         builder.addFilter(new FilterInfo(""allByName"", PathFilter.class));
         builder.addFilterServletNameMapping(""allByName"", ""*"", DispatcherType.REQUEST);
 
@@ -136,6 +142,7 @@ public void testBasicFilterMappings() throws IOException, ServletException {
         TestHttpClient client = new TestHttpClient();
         try {
             runTest(client, ""test"", ""/test/* - /test - null"", ""/*"", ""*"", ""/test"", ""allByName"");
             runTest(client, ""aa"", ""/aa - /aa - null"", ""/*"", ""*"", ""/aa"", ""allByName"");
             runTest(client, ""a/c"", ""/a/* - /a - /c"", ""/*"", ""*"", ""/a/*"", ""allByName"");
             runTest(client, ""a"", ""/a/* - /a - null"", ""/*"", ""*"", ""/a/*"", ""allByName"");
",260,,,
374,"@@ -262,6 +262,9 @@ public void handleChanges(Collection<FileChangeEvent> changes) {
                         for (FileChangeEvent change : changes) {
                             if (change.getFile().getAbsolutePath().startsWith(base)) {
                                 String path = change.getFile().getAbsolutePath().substring(base.length());
                                 events.add(new ResourceChangeEvent(path, ResourceChangeEvent.Type.valueOf(change.getType().name())));
                             }
                         }
",92,,,
