,issue_id,issue_comments,issue_desc,created_at,closed_at
4475,ISPN-13081,NoData,,,
4478,ISPN-13079,"On a high throughput application, the systematic usage of {{CacheContainer.getCache(String cacheName)}} to access any entry leads to a huge contention on {{DefaultCacheManager.lifecycleLock}} .

In the jstack we see 30 threads waiting on {{DefaultCacheManager.lifecycleLock}} :
{code:java}
""xxxx@http-nio2-8080-exec-112"" #76183 daemon prio=5 os_prio=0 cpu=829450.84ms elapsed=39272.79s tid=0x00007f931c001000 nid=0x2b08 waiting on condition  [0x00007f9351ad7000]
   java.lang.Thread.State: WAITING (parking)
        at jdk.internal.misc.Unsafe.park(java.base@11.0.11/Native Method)
        - parking to wait for  <0x00007fa1ffa0acc8> (a java.util.concurrent.locks.ReentrantLock$NonfairSync)
        at java.util.concurrent.locks.LockSupport.park(java.base@11.0.11/LockSupport.java:194)
        at java.util.concurrent.locks.AbstractQueuedSynchronizer.parkAndCheckInterrupt(java.base@11.0.11/AbstractQueuedSynchronizer.java:885)
        at java.util.concurrent.locks.AbstractQueuedSynchronizer.acquireQueued(java.base@11.0.11/AbstractQueuedSynchronizer.java:917)
        at java.util.concurrent.locks.AbstractQueuedSynchronizer.acquire(java.base@11.0.11/AbstractQueuedSynchronizer.java:1240)
        at java.util.concurrent.locks.ReentrantLock.lock(java.base@11.0.11/ReentrantLock.java:267)
        at org.infinispan.manager.DefaultCacheManager.internalStart(DefaultCacheManager.java:725)
        at org.infinispan.manager.DefaultCacheManager.internalGetCache(DefaultCacheManager.java:521)
        at org.infinispan.manager.DefaultCacheManager.getCache(DefaultCacheManager.java:510) {code}
Is that expected?",,,
4509,ISPN-13077,"When an URL contains a path that carry either ""\{"" or ""}"", the REST server fails to read the path since it erroneously consider it an expression rather than a constant",,,
4511,ISPN-13057,"The following code was not removed:

{code:java}
   @Override
   public Object visitRemoveExpiredCommand(InvocationContext ctx, RemoveExpiredCommand command) throws Throwable {
      // Expiration isn't supported yet for xsite and lifespan doesn't need to be sent across sites
      return invokeNext(ctx, command);
   }
{code}
 
The problem is that the IRAC interceptor does not generate the metadata required. When trying to replicate to the remote site, it fails because the metadata is missing.

Also, looking at the code, the transactional cache does not intercept this command as well. It requires some investigation.

Note: RemoveExpiredCommand is always non-transactional.
Note2: it looks like putForExternalRead() share the same issue.",,,
4546,ISPN-13049,"This bug was introduced with ISPN-12927

The data migration should not have a timeout associated",,,
4547,ISPN-13036,"While migrating Kogito from using Infinispan 11.0.4 to version 12.0.2 I run in the following issue when executing Queries:

 
{code:java}
12:23:45,512 DEBUG (blocking-thread--p3-t1) [org.infinispan.query.remote.impl.QueryFacadeImpl] Error executing remote query : null java.lang.UnsupportedOperationException
	at org.infinispan.commons.dataconversion.internal.Json.asJsonList(Json.java:1912)
	at org.infinispan.query.remote.client.impl.QueryRequest.fromJson(QueryRequest.java:93)
	at org.infinispan.query.remote.impl.JsonQuerySerializer.decodeQueryRequest(JsonQuerySerializer.java:35)
	at org.infinispan.query.remote.impl.BaseRemoteQueryManager.decodeQueryRequest(BaseRemoteQueryManager.java:80)
	at org.infinispan.query.remote.impl.QueryFacadeImpl.query(QueryFacadeImpl.java:38)
	at org.infinispan.server.hotrod.HotRodServer.query(HotRodServer.java:141)
	at org.infinispan.server.hotrod.CacheRequestProcessor.queryInternal(CacheRequestProcessor.java:545)
	at org.infinispan.server.hotrod.CacheRequestProcessor.lambda$query$20(CacheRequestProcessor.java:540)
	at org.jboss.threads.ContextClassLoaderSavingRunnable.run(ContextClassLoaderSavingRunnable.java:35)
	at org.jboss.threads.EnhancedQueueExecutor.safeRun(EnhancedQueueExecutor.java:1982)
	at org.jboss.threads.EnhancedQueueExecutor$ThreadBody.doRunTask(EnhancedQueueExecutor.java:1486)
	at org.jboss.threads.EnhancedQueueExecutor$ThreadBody.run(EnhancedQueueExecutor.java:1377)
	at java.base/java.lang.Thread.run(Thread.java:829)
{code}
The JSON that is received in the server is the following:

 
{code:java}
{""queryString"":""from org.acme.travels.travels.Travels"",""startOffset"":null,""maxResults"":null,""namedParameters"":null}
{code}
Which seems to be the root cause as namedParameters is null.

 

cache config:
{code:java}
<infinispan>
  <cache-container shutdown-hook=""DEFAULT"">
    <local-cache name=""processinstances"">
      <indexing storage=""local-heap"">
        <indexed-entities>
          <indexed-entity>org.kie.kogito.index.model.KogitoMetadata</indexed-entity>
          <indexed-entity>org.kie.kogito.index.model.ProcessInstanceMeta</indexed-entity>
          <indexed-entity>org.kie.kogito.index.model.UserTaskInstanceMeta</indexed-entity>
          <indexed-entity>org.acme.travels.travels.Travels</indexed-entity>
        </indexed-entities>
      </indexing>
    </local-cache>
  </cache-container>
</infinispan>
{code}",,,
4549,ISPN-13031,"The {{CacheResource}} does not correctly handle the RxJava Flowable, causing {{BackupManager#createBackup}} to return prematurely before all entries have been written to disk.

This causes the operator to determine that the pod executing the backup has completed, resulting in the pod being shutdown before all of the cache content has finished writing to disk.",,,
4563,ISPN-13026,"If a {{x-java-object}} parameter is used, for example {{application/x-java-object;type=java.lang.String}}, then a {{ClassCastException}} is thrown:


{code:java}
io.reactivex.rxjava3.exceptions.OnErrorNotImplementedException: The exception was not handled due to missing onError handler in the subscribe() method call. Further reading: https://github.com/ReactiveX/RxJava/wiki/Error-Handling | org.infinispan.commons.CacheException: java.lang.ClassCastException: class java.lang.String cannot be cast to class [B (java.lang.String and [B are in module java.base of loader 'bootstrap')
	at io.reactivex.rxjava3.internal.functions.Functions$OnErrorMissingConsumer.accept(Functions.java:717)
	at io.reactivex.rxjava3.internal.functions.Functions$OnErrorMissingConsumer.accept(Functions.java:714)
	at io.reactivex.rxjava3.internal.subscribers.LambdaSubscriber.onError(LambdaSubscriber.java:79)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableUsing$UsingSubscriber.onError(FlowableUsing.java:124)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableDoOnEach$DoOnEachSubscriber.onError(FlowableDoOnEach.java:111)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableOnErrorNext$OnErrorNextSubscriber.onError(FlowableOnErrorNext.java:86)
	at io.reactivex.rxjava3.internal.subscriptions.EmptySubscription.error(EmptySubscription.java:55)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableError.subscribeActual(FlowableError.java:39)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15696)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableOnErrorNext$OnErrorNextSubscriber.onError(FlowableOnErrorNext.java:106)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableDoOnEach$DoOnEachSubscriber.onError(FlowableDoOnEach.java:111)
	at io.reactivex.rxjava3.internal.subscribers.BasicFuseableSubscriber.onError(BasicFuseableSubscriber.java:101)
	at io.reactivex.rxjava3.internal.subscribers.BasicFuseableSubscriber.fail(BasicFuseableSubscriber.java:111)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableMap$MapSubscriber.onNext(FlowableMap.java:66)
	at io.reactivex.rxjava3.internal.util.HalfSerializer.onNext(HalfSerializer.java:45)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatMap$ConcatMapImmediate.innerNext(FlowableConcatMap.java:204)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatMap$ConcatMapInner.onNext(FlowableConcatMap.java:559)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableDoOnEach$DoOnEachSubscriber.onNext(FlowableDoOnEach.java:92)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableFromIterable$IteratorSubscription.fastPath(FlowableFromIterable.java:185)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableFromIterable$BaseRangeSubscription.request(FlowableFromIterable.java:129)
	at io.reactivex.rxjava3.internal.subscribers.BasicFuseableSubscriber.request(BasicFuseableSubscriber.java:153)
	at io.reactivex.rxjava3.internal.subscriptions.SubscriptionArbiter.setSubscription(SubscriptionArbiter.java:99)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatMap$ConcatMapInner.onSubscribe(FlowableConcatMap.java:552)
	at io.reactivex.rxjava3.internal.subscribers.BasicFuseableSubscriber.onSubscribe(BasicFuseableSubscriber.java:67)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableFromIterable.subscribe(FlowableFromIterable.java:69)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableFromIterable.subscribeActual(FlowableFromIterable.java:47)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableDoOnEach.subscribeActual(FlowableDoOnEach.java:50)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15696)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatMap$ConcatMapImmediate.drain(FlowableConcatMap.java:316)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatMap$BaseConcatMapSubscriber.onSubscribe(FlowableConcatMap.java:122)
	at io.reactivex.rxjava3.internal.jdk8.FlowableFromStream.subscribeStream(FlowableFromStream.java:74)
	at io.reactivex.rxjava3.internal.jdk8.FlowableFromStream.subscribeActual(FlowableFromStream.java:45)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15696)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatMap.subscribeActual(FlowableConcatMap.java:64)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15696)
	at org.infinispan.reactive.publisher.impl.LocalPublisherManagerImpl$SegmentAwarePublisherImpl.subscribe(LocalPublisherManagerImpl.java:291)
	at org.infinispan.reactive.publisher.impl.SegmentAwarePublisher.subscribe(SegmentAwarePublisher.java:34)
	at org.infinispan.reactive.publisher.impl.SegmentCompletionPublisher.subscribe(SegmentCompletionPublisher.java:34)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableDefer.subscribeActual(FlowableDefer.java:42)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableMap.subscribeActual(FlowableMap.java:38)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableDoOnEach.subscribeActual(FlowableDoOnEach.java:50)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableOnErrorNext.subscribeActual(FlowableOnErrorNext.java:39)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableDoOnEach.subscribeActual(FlowableDoOnEach.java:50)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15696)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableUsing.subscribeActual(FlowableUsing.java:73)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15686)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15589)
	at org.infinispan.server.core.backup.resources.CacheResource.lambda$createCacheBackup$7(CacheResource.java:282)
	at java.base/java.util.concurrent.CompletableFuture$AsyncRun.run(CompletableFuture.java:1736)
	at org.jboss.threads.ContextClassLoaderSavingRunnable.run(ContextClassLoaderSavingRunnable.java:35)
	at org.jboss.threads.EnhancedQueueExecutor.safeRun(EnhancedQueueExecutor.java:1982)
	at org.jboss.threads.EnhancedQueueExecutor$ThreadBody.doRunTask(EnhancedQueueExecutor.java:1486)
	at org.jboss.threads.EnhancedQueueExecutor$ThreadBody.run(EnhancedQueueExecutor.java:1377)
	at java.base/java.lang.Thread.run(Thread.java:834)
Caused by: org.infinispan.commons.CacheException: java.lang.ClassCastException: class java.lang.String cannot be cast to class [B (java.lang.String and [B are in module java.base of loader 'bootstrap')
	at org.infinispan.commons.util.Util.rewrapAsCacheException(Util.java:686)
	at org.infinispan.commons.reactive.RxJavaInterop.lambda$static$2(RxJavaInterop.java:47)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableOnErrorNext$OnErrorNextSubscriber.onError(FlowableOnErrorNext.java:94)
	... 54 more
Caused by: java.lang.ClassCastException: class java.lang.String cannot be cast to class [B (java.lang.String and [B are in module java.base of loader 'bootstrap')
	at org.infinispan.server.core.backup.resources.CacheResource.lambda$createCacheBackup$3(CacheResource.java:266)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableMap$MapSubscriber.onNext(FlowableMap.java:64)
	... 50 more
Exception in thread ""blocking-thread-BackupManagerImplTest-NodeA-p3-t1"" io.reactivex.rxjava3.exceptions.OnErrorNotImplementedException: The exception was not handled due to missing onError handler in the subscribe() method call. Further reading: https://github.com/ReactiveX/RxJava/wiki/Error-Handling | org.infinispan.commons.CacheException: java.lang.ClassCastException: class java.lang.String cannot be cast to class [B (java.lang.String and [B are in module java.base of loader 'bootstrap')
	at io.reactivex.rxjava3.internal.functions.Functions$OnErrorMissingConsumer.accept(Functions.java:717)
	at io.reactivex.rxjava3.internal.functions.Functions$OnErrorMissingConsumer.accept(Functions.java:714)
	at io.reactivex.rxjava3.internal.subscribers.LambdaSubscriber.onError(LambdaSubscriber.java:79)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableUsing$UsingSubscriber.onError(FlowableUsing.java:124)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableDoOnEach$DoOnEachSubscriber.onError(FlowableDoOnEach.java:111)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableOnErrorNext$OnErrorNextSubscriber.onError(FlowableOnErrorNext.java:86)
	at io.reactivex.rxjava3.internal.subscriptions.EmptySubscription.error(EmptySubscription.java:55)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableError.subscribeActual(FlowableError.java:39)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15696)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableOnErrorNext$OnErrorNextSubscriber.onError(FlowableOnErrorNext.java:106)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableDoOnEach$DoOnEachSubscriber.onError(FlowableDoOnEach.java:111)
	at io.reactivex.rxjava3.internal.subscribers.BasicFuseableSubscriber.onError(BasicFuseableSubscriber.java:101)
	at io.reactivex.rxjava3.internal.subscribers.BasicFuseableSubscriber.fail(BasicFuseableSubscriber.java:111)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableMap$MapSubscriber.onNext(FlowableMap.java:66)
	at io.reactivex.rxjava3.internal.util.HalfSerializer.onNext(HalfSerializer.java:45)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatMap$ConcatMapImmediate.innerNext(FlowableConcatMap.java:204)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatMap$ConcatMapInner.onNext(FlowableConcatMap.java:559)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableDoOnEach$DoOnEachSubscriber.onNext(FlowableDoOnEach.java:92)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableFromIterable$IteratorSubscription.fastPath(FlowableFromIterable.java:185)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableFromIterable$BaseRangeSubscription.request(FlowableFromIterable.java:129)
	at io.reactivex.rxjava3.internal.subscribers.BasicFuseableSubscriber.request(BasicFuseableSubscriber.java:153)
	at io.reactivex.rxjava3.internal.subscriptions.SubscriptionArbiter.setSubscription(SubscriptionArbiter.java:99)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatMap$ConcatMapInner.onSubscribe(FlowableConcatMap.java:552)
	at io.reactivex.rxjava3.internal.subscribers.BasicFuseableSubscriber.onSubscribe(BasicFuseableSubscriber.java:67)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableFromIterable.subscribe(FlowableFromIterable.java:69)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableFromIterable.subscribeActual(FlowableFromIterable.java:47)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableDoOnEach.subscribeActual(FlowableDoOnEach.java:50)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15696)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatMap$ConcatMapImmediate.drain(FlowableConcatMap.java:316)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatMap$BaseConcatMapSubscriber.onSubscribe(FlowableConcatMap.java:122)
	at io.reactivex.rxjava3.internal.jdk8.FlowableFromStream.subscribeStream(FlowableFromStream.java:74)
	at io.reactivex.rxjava3.internal.jdk8.FlowableFromStream.subscribeActual(FlowableFromStream.java:45)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15696)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatMap.subscribeActual(FlowableConcatMap.java:64)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15696)
	at org.infinispan.reactive.publisher.impl.LocalPublisherManagerImpl$SegmentAwarePublisherImpl.subscribe(LocalPublisherManagerImpl.java:291)
	at org.infinispan.reactive.publisher.impl.SegmentAwarePublisher.subscribe(SegmentAwarePublisher.java:34)
	at org.infinispan.reactive.publisher.impl.SegmentCompletionPublisher.subscribe(SegmentCompletionPublisher.java:34)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableDefer.subscribeActual(FlowableDefer.java:42)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableMap.subscribeActual(FlowableMap.java:38)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableDoOnEach.subscribeActual(FlowableDoOnEach.java:50)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableOnErrorNext.subscribeActual(FlowableOnErrorNext.java:39)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableDoOnEach.subscribeActual(FlowableDoOnEach.java:50)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15696)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableUsing.subscribeActual(FlowableUsing.java:73)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15750)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15686)
	at io.reactivex.rxjava3.core.Flowable.subscribe(Flowable.java:15589)
	at org.infinispan.server.core.backup.resources.CacheResource.lambda$createCacheBackup$7(CacheResource.java:282)
	at java.base/java.util.concurrent.CompletableFuture$AsyncRun.run(CompletableFuture.java:1736)
	at org.jboss.threads.ContextClassLoaderSavingRunnable.run(ContextClassLoaderSavingRunnable.java:35)
	at org.jboss.threads.EnhancedQueueExecutor.safeRun(EnhancedQueueExecutor.java:1982)
	at org.jboss.threads.EnhancedQueueExecutor$ThreadBody.doRunTask(EnhancedQueueExecutor.java:1486)
	at org.jboss.threads.EnhancedQueueExecutor$ThreadBody.run(EnhancedQueueExecutor.java:1377)
	at java.base/java.lang.Thread.run(Thread.java:834)
Caused by: org.infinispan.commons.CacheException: java.lang.ClassCastException: class java.lang.String cannot be cast to class [B (java.lang.String and [B are in module java.base of loader 'bootstrap')
	at org.infinispan.commons.util.Util.rewrapAsCacheException(Util.java:686)
	at org.infinispan.commons.reactive.RxJavaInterop.lambda$static$2(RxJavaInterop.java:47)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableOnErrorNext$OnErrorNextSubscriber.onError(FlowableOnErrorNext.java:94)
	... 54 more
Caused by: java.lang.ClassCastException: class java.lang.String cannot be cast to class [B (java.lang.String and [B are in module java.base of loader 'bootstrap')
	at org.infinispan.server.core.backup.resources.CacheResource.lambda$createCacheBackup$3(CacheResource.java:266)
	at io.reactivex.rxjava3.internal.operators.flowable.FlowableMap$MapSubscriber.onNext(FlowableMap.java:64)
	... 50 more
{code}
",,,
4572,ISPN-13024," Infinispan cache to run on a single node with {{*PESSIMISTIC* locking. The application}}{{ is backed with Java EE and runs on the JBOSS application server. Therefore container manage EJB transaction is created using @Transaction annotation and the container is all responsible for commit and rollback created transaction. Code Structure looks like follow}}

*{{structure as follows Transaction}}*

*{{@Transaction}}*

*{{public void processOrder(){}}*

*{{// validations}}*

*{{cache1.put(k,v1) // need to acquire lock}}*

*{{// do some action}}*

*{{}}}*

{{if any exception found then mark rollback using sessionContext.setRollbackOnly(); inside finally block.}}

But under high load, if a certain cache key gets locked it will forever, and each subsequent attempt to lock the same key will result in a lock acquisition timeout exception as follow. *This lock never releases and persists forever.*

*javax.ejb.EJBTransactionRolledbackException: ISPN000299: Unable to acquire lock after 25 seconds for key 51254 and requestor GlobalTx:local:9. Lock is held by GlobalTx:local:1*

{{The server log file ([^server-1.log]) also attached to this with Infinispan config xml}}",,,
4573,ISPN-13022,"The ClusterExecutor is used to execute the {{DistributedCacheStatsCallable}} on all nodes in the cluster to retrieve cluster wide stats. However, if one or more of the cluster members are missing a cache definition, then the following exception is thrown {{ISPN000436: Cache 'someCache' has been requested, but no matching cache configuration exists}}.

Infinispan's operator Backup/Restore functionality uses zero-capacity pods to join a cluster and perform said operation. On joining the cluster, these nodes do not have any cache definitions defined, resulting in the {{DistributedCacheStatsCallable}} failing and cluster-wide cache stats failing until these pods leave the cluster.

A simple solution is to simple update {{DistributedCacheStatsCallable}} to return an empty map when executed on a node that is missing a cache configuration.",,,
4575,ISPN-13017,"The notable was:
Infinispan SNAPSHOT library
REPL writes - 100

http://perfrepo.mw.lab.eng.bos.redhat.com/reports/metric/3160

https://github.com/infinispan/infinispan/commit/4d5a6e27a482ad4197614ae74accb0cdda6a52a8",,,
4604,ISPN-13012,"The test ignores some (non-xsite) state transfer commands, but does not ignore {{StateTransferCancelCommand}}, and fails when NodeB sends one:

{noformat}
17:03:27,940 DEBUG (non-blocking-thread-Test-NodeB-p23613-t4:[]) [ControlledRpcManager] Intercepted command to [Test-NodeC]: StateTransferCancelCommand{topologyId=11, segments={4 6 8-12}, cacheName=defaultcache}
17:03:28,033 ERROR (testng-Test:[]) [TestSuiteProgress] Test failed: org.infinispan.xsite.statetransfer.XSiteAutoStateTransferTest.testNewSiteMasterStartsStateTransfer
java.util.concurrent.ExecutionException: java.lang.AssertionError: Expecting a org.infinispan.xsite.commands.XSiteAutoTransferStatusCommand, got StateTransferCancelCommand{topologyId=11, segments={4 6 8-12}, cacheName=defaultcache}
	at java.util.concurrent.CompletableFuture.reportGet(CompletableFuture.java:395) ~[?:?]
	at java.util.concurrent.CompletableFuture.get(CompletableFuture.java:2022) ~[?:?]
	at org.infinispan.xsite.statetransfer.XSiteAutoStateTransferTest.testNewSiteMasterStartsStateTransfer(XSiteAutoStateTransferTest.java:308) ~[test-classes/:?]
{noformat}

Normally NodeB does not send a {{StateTransferCancelCommand}}, but sometimes when the test kills NodeA, it manages to start a rebalance with members {{[NodeB, NodeC]}}. Then NodeB becomes coordinator and cancels the rebalance before starting a new one, with the same members.

{noformat}
17:03:27,920 TRACE (testng-Test:[]) [JGroupsTransport] Test-NodeA sending command to all: RebalanceStartCommand{cacheName='defaultcache', origin=Test-NodeA, currentCH=DefaultConsistentHash{ns=21, owners = (2)[Test-NodeB: 9+5, Test-NodeC: 12+2]}, pendingCH=DefaultConsistentHash{ns=21, owners = (2)[Test-NodeB: 10+11, Test-NodeC: 11+10]}, phase=READ_OLD_WRITE_ALL, actualMembers=[Test-NodeB, Test-NodeC], persistentUUIDs=[5994a338-b58d-440a-939f-75db7bb5c387, dc5282ec-4b27-4bac-b48e-e0138cf7258f], rebalanceId=4, topologyId=11, viewId=2}
17:03:27,929 DEBUG (non-blocking-thread-Test-NodeB-p23613-t6:[Merge-3]) [PreferAvailabilityStrategy] Recovered a single partition for cache defaultcache: CacheTopology{id=11, phase=READ_OLD_WRITE_ALL, rebalanceId=4, currentCH=DefaultConsistentHash{ns=21, owners = (2)[Test-NodeB: 9+5, Test-NodeC: 12+2]}, pendingCH=DefaultConsistentHash{ns=21, owners = (2)[Test-NodeB: 10+11, Test-NodeC: 11+10]}, unionCH=null, actualMembers=[Test-NodeB, Test-NodeC], persistentUUIDs=[5994a338-b58d-440a-939f-75db7bb5c387, dc5282ec-4b27-4bac-b48e-e0138cf7258f]}
17:03:27,929 DEBUG (non-blocking-thread-Test-NodeB-p23613-t6:[Merge-3]) [CLUSTER] ISPN000521: Cache defaultcache recovered after merge with topology = CacheTopology{id=12, phase=NO_REBALANCE, rebalanceId=5, currentCH=DefaultConsistentHash{ns=21, owners = (2)[Test-NodeB: 9+5, Test-NodeC: 12+2]}, pendingCH=null, unionCH=null, actualMembers=[Test-NodeB, Test-NodeC], persistentUUIDs=[5994a338-b58d-440a-939f-75db7bb5c387, dc5282ec-4b27-4bac-b48e-e0138cf7258f]}, availability mode null

17:03:27,932 TRACE (non-blocking-thread-Test-NodeC-p23642-t4:[]) [StateConsumerImpl] Received new topology for cache defaultcache, isRebalance = false, isMember = true, topology = CacheTopology{id=12, phase=NO_REBALANCE, rebalanceId=5, currentCH=DefaultConsistentHash{ns=21, owners = (2)[Test-NodeB: 9+5, Test-NodeC: 12+2]}, pendingCH=null, unionCH=null, actualMembers=[Test-NodeB, Test-NodeC], persistentUUIDs=[5994a338-b58d-440a-939f-75db7bb5c387, dc5282ec-4b27-4bac-b48e-e0138cf7258f]}
17:03:27,932 TRACE (non-blocking-thread-Test-NodeC-p23642-t4:[]) [StateConsumerImpl] On cache defaultcache we have: added segments: {}; removed segments: {7 14-19}
17:03:27,932 TRACE (non-blocking-thread-Test-NodeC-p23642-t4:[]) [InboundTransferTask] Partially cancelling inbound state transfer from node Test-NodeB, segments {7 14-19}
17:03:27,933 TRACE (non-blocking-thread-Test-NodeC-p23642-t4:[]) [JGroupsTransport] Test-NodeC sending command to Test-NodeB: StateTransferCancelCommand{topologyId=11, segments={7 14-19}, cacheName=defaultcache}
{noformat}
",,,
4606,ISPN-13011,"Some of the various stores add children info for parsing, but however miss adding the parent class children info (which includes async). This causes the async elements to not be created when generating json from a configuration.

For example SoftIndexFileStoreConfigurationBuilder, RocksDBStoreConfigurationBuilder, and JdbcStringBasedStoreConfigurationBuilder do not do this properly.",,,
4731,ISPN-13010,"Statement is wrong:

If (creation + lifespan > currentTime) or (lastUsed + maxIdle > currentTime) then Infinispan detects that the entry is expired.""

Should be:
If (creation + lifespan < currentTime) or (lastUsed + maxIdle < currentTime)

example:

cretated at 1.1.2021 lifespan 1 month will expire
(1.1.2021 + 1M == 1.2.2021) < 10.1.2021 -> not expired
(1.1.2021 + 1M == 1.2.2021) < 2.2.2021 -> expired",,,
4751,ISPN-12998,"when we create an admin with authorization enabled, the subject principal is not used for exec permission on scripting tasks execution",,,
